Begin Up, End Up
791.59, 791.629
791.653, 791.691
791.714, 791.752
791.773, 791.811
791.834, 791.872
791.895, 791.932
791.984, 792.015
792.066, 792.087
792.115, 792.134
792.161, 792.18
792.211, 792.23
792.256, 792.275
792.298, 792.319
792.343, 792.365
792.385, 792.406
792.429, 792.451
792.484, 792.506
792.527, 792.549
792.572, 792.594
792.614, 792.635
792.656, 792.678
792.702, 792.722
792.742, 792.76
792.78, 792.798
795.493, 795.519
795.54, 795.562
795.586, 795.607
795.629, 795.65
795.672, 795.693
795.717, 795.738
795.759, 795.78
795.801, 795.822
795.847, 795.869
795.89, 795.912
796.038, 796.056
796.08, 796.102
796.122, 796.143
796.166, 796.187
796.208, 796.229
796.249, 796.27
796.294, 796.312
796.335, 796.356
796.377, 796.398
796.422, 796.444
796.462, 796.496
796.52, 796.542
796.564, 796.585
796.605, 796.626
796.646, 796.667
796.691, 796.712
796.731, 796.748
796.767, 796.785
796.806, 796.826
796.849, 796.867
799.603, 799.625
799.648, 799.666
799.69, 799.709
799.735, 799.754
799.777, 799.796
799.822, 799.841
799.864, 799.882
799.906, 799.928
799.951, 799.973
799.993, 800.015
800.035, 800.057
800.081, 800.099
800.125, 800.147
800.185, 800.207
800.253, 800.271
800.296, 800.318
800.339, 800.36
800.383, 800.404
800.48, 800.521
800.563, 800.585
800.612, 800.634
800.661, 800.684
800.722, 800.74
800.766, 800.783
800.808, 800.825
800.848, 800.866
800.886, 800.904
800.924, 800.942
800.964, 800.981
801.002, 801.02
803.859, 803.887
803.925, 803.947
803.985, 804.016
804.043, 804.065
804.116, 804.137
804.16, 804.182
804.202, 804.223
804.245, 804.266
804.285, 804.306
804.325, 804.346
804.367, 804.388
804.407, 804.429
804.449, 804.488
804.509, 804.531
804.55, 804.572
804.594, 804.616
804.635, 804.657
804.677, 804.698
804.72, 804.741
804.76, 804.778
804.796, 804.814
804.834, 804.852
804.871, 804.888
804.908, 804.925
804.951, 804.968
804.987, 805.005
805.025, 805.043
805.061, 805.079
805.097, 805.115
805.135, 805.171
805.189, 805.206
805.225, 805.243
807.966, 807.992
808.025, 808.048
808.148, 808.17
808.206, 808.228
808.28, 808.302
808.327, 808.348
808.372, 808.393
808.414, 808.436
808.456, 808.49
808.527, 808.549
808.568, 808.591
808.61, 808.632
808.654, 808.676
808.701, 808.723
808.743, 808.764
808.784, 808.802
808.821, 808.839
808.86, 808.877
808.896, 808.914
808.942, 808.959
808.987, 809.005
809.026, 809.045
809.066, 809.096
809.126, 809.152
809.182, 809.2
809.22, 809.237
809.259, 809.276
809.295, 809.325
809.348, 809.367
809.387, 809.406
809.434, 809.454
812.195, 812.222
812.243, 812.265
812.287, 812.306
812.334, 812.353
812.377, 812.396
812.422, 812.442
812.474, 812.506
812.526, 812.548
812.572, 812.594
812.615, 812.637
812.657, 812.678
812.702, 812.723
812.745, 812.766
812.787, 812.808
812.831, 812.853
812.872, 812.893
812.915, 812.937
812.959, 812.98
813.001, 813.023
813.045, 813.066
813.087, 813.108
813.129, 813.149
813.172, 813.194
813.214, 813.235
813.257, 813.279
813.3, 813.321
813.342, 813.363
813.384, 813.405
813.428, 813.45
813.472, 813.494
816.313, 816.341
816.368, 816.39
816.412, 816.43
816.459, 816.491
816.525, 816.543
816.57, 816.589
816.618, 816.635
816.659, 816.677
816.703, 816.721
816.749, 816.767
816.793, 816.811
816.838, 816.856
816.882, 816.9
816.926, 816.943
816.971, 816.998
817.018, 817.036
817.059, 817.077
817.105, 817.124
817.149, 817.167
817.192, 817.21
817.237, 817.255
817.281, 817.299
817.323, 817.341
817.369, 817.387
817.412, 817.43
817.458, 817.475
817.5, 817.518
817.544, 817.568
817.59, 817.61
817.632, 817.65
820.404, 820.423
820.513, 820.534
820.568, 820.587
820.615, 820.633
820.665, 820.687
820.746, 820.767
820.799, 820.821
820.848, 820.87
820.892, 820.914
820.934, 820.955
820.998, 821.02
821.052, 821.088
821.116, 821.138
821.175, 821.197
821.218, 821.24
821.261, 821.283
821.312, 821.334
821.383, 821.42
821.45, 821.473
821.512, 821.551
821.571, 821.592
821.618, 821.64
821.661, 821.683
821.704, 821.725
821.749, 821.771
821.791, 821.814
821.851, 821.869
821.906, 821.924
821.948, 821.966
821.991, 822.009
822.035, 822.053
822.078, 822.095
825.217, 825.25
825.278, 825.313
825.335, 825.358
825.377, 825.396
825.425, 825.448
825.481, 825.504
825.539, 825.56
825.58, 825.598
825.621, 825.647
825.673, 825.691
825.713, 825.732
825.754, 825.772
825.8, 825.818
825.839, 825.857
825.88, 825.898
825.921, 825.939
825.966, 825.984
826.009, 826.027
826.054, 826.072
826.092, 826.11
826.13, 826.148
826.17, 826.188
826.208, 826.226
826.248, 826.266
826.364, 826.383
826.403, 826.421
826.443, 826.462
826.482, 826.5
826.521, 826.539
826.567, 826.585
826.605, 826.623
829.375, 829.408
829.435, 829.458
829.48, 829.503
829.53, 829.552
829.578, 829.6
829.621, 829.643
829.666, 829.688
829.712, 829.734
829.761, 829.783
829.805, 829.826
829.847, 829.868
829.89, 829.91
829.931, 829.952
829.973, 829.994
830.016, 830.037
830.058, 830.184
830.204, 830.232
830.258, 830.28
830.3, 830.322
830.342, 830.363
830.386, 830.407
830.428, 830.449
830.505, 830.524
830.567, 830.588
830.609, 830.632
830.652, 830.674
830.694, 830.716
830.758, 830.78
830.802, 830.82
830.848, 830.866
833.755, 833.786
833.816, 833.838
833.859, 833.881
833.904, 833.926
833.949, 833.971
833.992, 834.011
834.039, 834.06
834.081, 834.102
834.122, 834.143
834.166, 834.188
834.207, 834.229
834.249, 834.271
834.293, 834.327
834.347, 834.369
834.388, 834.41
834.432, 834.454
834.474, 834.496
834.518, 834.54
834.559, 834.581
834.6, 834.622
834.645, 834.666
834.687, 834.709
834.729, 834.751
834.773, 834.792
834.818, 834.835
834.855, 834.873
834.896, 834.914
834.939, 834.957
834.976, 834.994
835.017, 835.035
837.745, 837.771
837.793, 837.815
837.84, 837.861
837.883, 837.905
837.925, 837.947
837.971, 837.993
838.03, 838.051
838.093, 838.115
838.16, 838.186
838.242, 838.264
838.306, 838.327
838.364, 838.385
838.542, 838.591
838.62, 838.659
838.682, 838.719
838.74, 838.778
838.801, 838.832
838.853, 838.884
838.904, 838.935
838.958, 838.989
839.009, 839.041
839.06, 839.09
839.111, 839.142
839.161, 839.193
839.224, 839.256
839.276, 839.307
839.327, 839.358
839.38, 839.412
839.431, 839.462
839.483, 839.514
839.536, 839.567
839.588, 839.619
844.301, 844.336
844.39, 844.414
844.444, 844.472
844.537, 844.56
844.609, 844.632
844.658, 844.68
844.701, 844.723
844.747, 844.769
844.79, 844.812
844.833, 844.855
844.878, 844.9
844.921, 844.942
844.963, 844.985
845.009, 845.03
845.051, 845.073
845.097, 845.118
845.14, 845.162
845.183, 845.204
845.228, 845.249
845.27, 845.292
845.314, 845.336
845.359, 845.392
845.412, 845.434
845.459, 845.481
845.503, 845.524
845.564, 845.59
845.617, 845.639
845.663, 845.685
845.712, 845.733
845.756, 845.786
845.807, 845.828
848.626, 848.65
848.683, 848.701
848.728, 848.749
848.772, 848.793
848.814, 848.835
848.855, 848.877
848.903, 848.925
848.949, 848.97
848.996, 849.019
849.04, 849.062
849.086, 849.108
849.129, 849.151
849.176, 849.197
849.218, 849.239
849.26, 849.282
849.305, 849.327
849.348, 849.369
849.392, 849.414
849.435, 849.457
849.478, 849.499
849.521, 849.543
849.571, 849.593
849.617, 849.638
849.66, 849.682
849.703, 849.724
849.745, 849.767
849.792, 849.813
849.84, 849.857
849.883, 849.901
849.923, 849.941
852.715, 852.742
852.777, 852.82
852.846, 852.879
852.901, 852.923
852.946, 852.968
852.996, 853.018
853.04, 853.062
853.084, 853.106
853.14, 853.162
853.184, 853.205
853.229, 853.251
853.272, 853.294
853.314, 853.336
853.359, 853.381
853.402, 853.423
853.445, 853.466
853.491, 853.513
853.539, 853.561
853.592, 853.613
853.636, 853.658
853.68, 853.701
853.722, 853.744
853.769, 853.791
853.813, 853.835
853.862, 853.88
853.9, 853.917
853.937, 853.961
853.982, 854
854.025, 854.043
854.063, 854.081
854.103, 854.121
854.141, 854.159
857.056, 857.084
857.122, 857.145
857.168, 857.19
857.214, 857.237
857.261, 857.284
857.308, 857.33
857.352, 857.375
857.397, 857.417
857.439, 857.46
857.481, 857.503
857.524, 857.546
857.567, 857.589
857.608, 857.629
857.653, 857.674
857.695, 857.716
857.747, 857.769
857.789, 857.811
857.831, 857.849
857.87, 857.889
857.909, 857.927
857.947, 857.965
857.987, 858.005
858.025, 858.043
858.063, 858.081
858.108, 858.126
858.146, 858.164
858.184, 858.201
858.223, 858.241
858.261, 858.279
858.303, 858.321
858.341, 858.359
861.112, 861.134
861.162, 861.182
861.205, 861.225
861.248, 861.27
861.29, 861.312
861.333, 861.355
861.377, 861.398
861.42, 861.441
861.462, 861.484
861.513, 861.535
861.556, 861.577
861.597, 861.619
861.652, 861.673
861.698, 861.72
861.744, 861.768
861.825, 861.853
861.9, 861.925
861.955, 861.975
861.998, 862.017
862.037, 862.054
862.078, 862.096
862.118, 862.136
862.16, 862.179
862.203, 862.222
862.242, 862.259
862.28, 862.297
862.321, 862.34
862.359, 862.377
862.397, 862.415
862.436, 862.454
865.388, 865.422
865.47, 865.51
865.535, 865.574
865.601, 865.634
865.67, 865.712
865.738, 865.776
865.803, 865.825
865.869, 865.908
865.933, 865.972
866, 866.038
866.063, 866.101
866.126, 866.164
866.191, 866.229
866.258, 866.296
866.325, 866.363
866.391, 866.429
866.454, 866.493
866.517, 866.555
866.582, 866.633
866.657, 866.695
866.72, 866.758
866.785, 866.823
866.849, 866.882
866.903, 866.934
866.957, 866.988
867.009, 867.04
867.063, 867.094
867.115, 867.146
867.167, 867.198
867.223, 867.253
871.923, 871.975
872.005, 872.028
872.072, 872.11
872.137, 872.174
872.2, 872.237
872.266, 872.304
872.33, 872.368
872.391, 872.429
872.456, 872.505
872.529, 872.567
872.592, 872.629
872.668, 872.707
872.731, 872.769
872.792, 872.829
872.858, 872.891
872.913, 872.944
872.968, 872.999
873.022, 873.053
873.075, 873.105
873.131, 873.162
873.183, 873.214
873.235, 873.265
873.29, 873.321
873.343, 873.373
873.397, 873.445
873.49, 873.517
873.554, 873.577
873.634, 873.655
873.687, 873.709
873.732, 873.754
873.78, 873.803
873.825, 873.847
878.319, 878.352
878.376, 878.397
878.422, 878.444
878.483, 878.505
878.526, 878.547
878.57, 878.591
878.61, 878.632
878.653, 878.675
878.694, 878.716
878.735, 878.757
878.791, 878.813
878.837, 878.858
878.877, 878.895
878.918, 878.936
878.959, 878.977
879.008, 879.026
879.051, 879.069
879.09, 879.108
879.139, 879.173
879.204, 879.243
879.275, 879.299
879.349, 879.368
879.392, 879.41
879.437, 879.455
879.484, 879.502
879.528, 879.546
879.571, 879.589
879.615, 879.633
879.658, 879.676
879.715, 879.734
879.761, 879.779
884.161, 884.193
884.224, 884.246
884.272, 884.295
884.317, 884.354
884.374, 884.396
884.418, 884.44
884.461, 884.491
884.522, 884.544
884.564, 884.586
884.605, 884.627
884.651, 884.673
884.702, 884.724
884.746, 884.768
884.789, 884.811
884.838, 884.86
884.885, 884.903
884.923, 884.941
884.96, 884.977
884.997, 885.032
885.06, 885.095
885.122, 885.14
885.192, 885.212
885.254, 885.272
885.291, 885.309
885.338, 885.357
885.378, 885.396
885.416, 885.435
885.453, 885.471
885.49, 885.508
885.529, 885.546
888.268, 888.295
888.319, 888.341
888.362, 888.383
888.403, 888.425
888.445, 888.475
888.5, 888.522
888.542, 888.564
888.589, 888.61
888.629, 888.651
888.671, 888.692
888.715, 888.736
888.756, 888.778
888.797, 888.818
888.839, 888.861
888.889, 888.911
888.933, 888.955
888.975, 888.997
889.016, 889.037
889.06, 889.082
889.102, 889.124
889.144, 889.166
889.186, 889.207
889.226, 889.248
889.27, 889.291
889.318, 889.34
889.368, 889.391
889.41, 889.431
889.452, 889.474
889.493, 889.514
889.534, 889.555
892.33, 892.362
892.383, 892.402
892.425, 892.444
892.477, 892.496
892.526, 892.553
892.572, 892.593
892.613, 892.631
892.655, 892.673
892.698, 892.716
892.74, 892.758
892.781, 892.799
892.824, 892.842
892.866, 892.886
892.908, 892.93
892.953, 892.975
892.999, 893.021
893.144, 893.168
893.189, 893.211
893.23, 893.252
893.272, 893.294
893.316, 893.338
893.358, 893.38
893.401, 893.423
893.449, 893.472
893.496, 893.518
893.543, 893.565
893.586, 893.608
893.635, 893.657
893.685, 893.707
893.726, 893.748
893.769, 893.791
893.827, 893.848
896.569, 896.6
896.641, 896.664
896.715, 896.742
896.769, 896.798
896.835, 896.857
896.894, 896.916
896.942, 896.964
896.984, 897.006
897.031, 897.053
897.076, 897.098
897.119, 897.14
897.165, 897.187
897.208, 897.23
897.254, 897.275
897.297, 897.319
897.341, 897.362
897.387, 897.409
897.43, 897.451
897.473, 897.495
897.52, 897.542
897.563, 897.585
897.607, 897.628
897.652, 897.674
897.694, 897.715
897.737, 897.759
897.807, 897.828
897.851, 897.872
897.896, 897.917
897.936, 897.954
897.973, 897.991
898.018, 898.037
900.775, 900.803
900.825, 900.845
900.884, 900.905
900.941, 900.959
900.987, 901.005
901.03, 901.049
901.073, 901.092
901.119, 901.141
901.161, 901.182
901.202, 901.23
901.252, 901.273
901.292, 901.314
901.334, 901.356
901.378, 901.4
901.42, 901.442
901.463, 901.484
901.507, 901.529
901.556, 901.577
901.6, 901.621
901.642, 901.664
901.684, 901.706
901.728, 901.749
901.77, 901.791
901.811, 901.832
901.854, 901.876
901.894, 901.917
901.935, 901.953
901.974, 901.993
902.011, 902.029
902.047, 902.065
904.785, 904.816
904.867, 904.891
904.914, 904.936
904.96, 904.983
905.003, 905.025
905.047, 905.069
905.09, 905.112
905.135, 905.156
905.176, 905.198
905.286, 905.308
905.328, 905.35
905.371, 905.392
905.412, 905.434
905.456, 905.477
905.496, 905.528
905.548, 905.57
905.592, 905.614
905.633, 905.655
905.709, 905.732
905.778, 905.804
905.823, 905.84
905.864, 905.885
905.908, 905.93
905.949, 905.967
905.988, 906.007
906.026, 906.044
906.063, 906.08
906.101, 906.12
906.139, 906.157
906.175, 906.193
908.883, 908.915
908.939, 908.962
908.983, 909.006
909.03, 909.052
909.074, 909.096
909.116, 909.149
909.177, 909.2
909.22, 909.242
909.262, 909.284
909.308, 909.33
909.35, 909.372
909.392, 909.414
909.462, 909.483
909.512, 909.534
909.558, 909.58
909.602, 909.624
909.645, 909.667
909.691, 909.712
909.733, 909.755
909.775, 909.797
909.82, 909.848
909.868, 909.89
909.911, 909.933
909.956, 909.973
909.993, 910.011
910.031, 910.049
910.071, 910.089
910.108, 910.126
910.148, 910.171
910.19, 910.208
910.228, 910.245
910.267, 910.284
913.655, 913.681
913.717, 913.739
913.765, 913.786
913.815, 913.837
913.86, 913.882
913.908, 913.93
913.952, 913.974
913.996, 914.021
914.042, 914.066
914.093, 914.143
914.168, 914.222
914.249, 914.27
914.292, 914.314
914.336, 914.358
914.382, 914.404
914.424, 914.446
914.468, 914.489
914.513, 914.535
914.581, 914.602
914.655, 914.689
914.728, 914.753
914.777, 914.799
914.828, 914.85
914.874, 914.895
914.917, 914.938
914.964, 915.001
915.022, 915.04
915.073, 915.091
915.117, 915.135
915.153, 915.171
915.192, 915.222
917.985, 918.012
918.043, 918.066
918.092, 918.114
918.14, 918.162
918.188, 918.21
918.233, 918.255
918.275, 918.297
918.326, 918.348
918.376, 918.398
918.432, 918.453
918.488, 918.511
918.552, 918.574
918.617, 918.638
918.686, 918.714
918.75, 918.773
918.816, 918.838
918.878, 918.9
918.937, 918.957
918.988, 919.007
919.038, 919.056
919.088, 919.105
919.166, 919.191
919.243, 919.264
919.303, 919.321
919.376, 919.398
919.429, 919.446
919.473, 919.49
919.519, 919.537
919.563, 919.589
919.608, 919.631
922.556, 922.589
922.616, 922.639
922.662, 922.684
922.708, 922.729
922.75, 922.772
922.793, 922.815
922.849, 922.871
922.891, 922.913
922.933, 922.955
922.976, 922.998
923.017, 923.039
923.059, 923.08
923.102, 923.124
923.144, 923.165
923.187, 923.209
923.228, 923.25
923.27, 923.292
923.313, 923.334
923.354, 923.376
923.505, 923.527
923.549, 923.571
923.591, 923.612
923.631, 923.663
923.693, 923.714
923.735, 923.757
923.778, 923.799
923.82, 923.842
923.861, 923.883
923.908, 923.93
923.952, 923.974
923.994, 924.011
924.033, 924.051
926.744, 926.776
926.802, 926.825
926.859, 926.881
926.904, 926.927
926.947, 926.969
926.993, 927.014
927.034, 927.055
927.075, 927.097
927.118, 927.149
927.168, 927.19
927.21, 927.231
927.254, 927.275
927.312, 927.333
927.357, 927.379
927.405, 927.427
927.448, 927.469
927.491, 927.512
927.536, 927.557
927.579, 927.6
927.626, 927.658
927.678, 927.699
927.721, 927.742
927.764, 927.785
927.806, 927.827
927.848, 927.87
927.893, 927.915
927.935, 927.957
927.977, 927.995
928.018, 928.034
928.055, 928.073
928.106, 928.123
928.154, 928.172
931.034, 931.071
931.095, 931.117
931.143, 931.164
931.188, 931.21
931.231, 931.253
931.276, 931.297
931.319, 931.34
931.361, 931.382
931.405, 931.426
931.457, 931.478
931.5, 931.538
931.562, 931.604
931.638, 931.665
931.712, 931.75
931.772, 931.81
931.832, 931.87
931.894, 931.932
931.953, 931.985
932.004, 932.035
932.056, 932.098
932.117, 932.149
932.169, 932.2
932.219, 932.25
932.271, 932.302
932.325, 932.356
932.377, 932.397
932.429, 932.46
932.494, 932.526
932.548, 932.579
932.598, 932.629
932.65, 932.68
935.41, 935.454
935.479, 935.518
935.538, 935.572
935.598, 935.636
935.658, 935.708
935.73, 935.768
935.791, 935.827
935.86, 935.882
935.925, 935.964
935.986, 936.017
936.039, 936.071
936.091, 936.122
936.141, 936.172
936.193, 936.233
936.251, 936.283
936.304, 936.335
936.355, 936.386
936.405, 936.436
936.458, 936.497
936.517, 936.549
936.569, 936.599
936.621, 936.652
936.671, 936.702
936.722, 936.752
936.774, 936.805
936.824, 936.856
936.875, 936.907
936.928, 936.959
936.979, 937.01
937.032, 937.063
939.738, 939.778
939.8, 939.823
939.859, 939.898
939.923, 939.962
939.985, 940.023
940.047, 940.086
940.116, 940.155
940.177, 940.216
940.248, 940.287
940.307, 940.345
940.366, 940.404
940.426, 940.474
940.494, 940.534
940.555, 940.593
940.617, 940.655
940.676, 940.714
940.735, 940.774
940.795, 940.833
940.91, 940.951
940.974, 941.011
941.034, 941.065
941.086, 941.117
941.139, 941.179
941.21, 941.242
941.262, 941.293
941.317, 941.339
941.375, 941.397
941.426, 941.448
941.479, 941.51
941.531, 941.562
941.581, 941.612
941.635, 941.665
944.585, 944.631
944.658, 944.699
944.736, 944.786
944.812, 944.851
944.876, 944.914
944.942, 944.98
945.005, 945.043
945.065, 945.104
945.13, 945.169
945.191, 945.23
945.258, 945.297
945.319, 945.358
945.38, 945.418
945.443, 945.481
945.505, 945.543
945.567, 945.605
945.631, 945.669
945.693, 945.732
945.754, 945.792
945.816, 945.855
945.921, 945.961
945.985, 946.023
946.046, 946.077
946.099, 946.13
946.154, 946.185
946.205, 946.237
946.259, 946.299
946.322, 946.354
946.375, 946.413
946.433, 946.464
946.489, 946.519
949.489, 949.567
949.597, 949.644
949.67, 949.717
949.743, 949.789
949.816, 949.864
949.923, 949.945
950.018, 950.072
950.119, 950.165
950.204, 950.237
950.274, 950.292
950.334, 950.351
950.394, 950.421
950.44, 950.458
950.492, 950.51
950.542, 950.562
950.638, 950.671
950.703, 950.735
950.786, 950.818
950.877, 950.91
950.971, 951.014
951.052, 951.096
951.127, 951.165
951.196, 951.244
951.266, 951.297
951.328, 951.365
951.385, 951.404
951.442, 951.46
951.508, 951.526
951.546, 951.564
951.589, 951.613
995.337, 995.368
995.438, 995.464
995.497, 995.518
995.584, 995.613
995.7, 995.733
995.776, 995.8
995.823, 995.845
995.868, 995.89
995.91, 995.932
995.951, 995.974
995.994, 996.015
996.035, 996.057
996.076, 996.097
996.118, 996.135
996.157, 996.175
996.23, 996.252
996.362, 996.379
996.4, 996.418
996.437, 996.455
996.487, 996.507
996.527, 996.546
996.566, 996.584
996.603, 996.621
996.637, 996.655
996.675, 996.694
996.711, 996.729
996.745, 996.763
996.785, 996.803
996.822, 996.84
996.856, 996.874
999.549, 999.569
999.606, 999.628
999.65, 999.672
999.694, 999.715
999.735, 999.758
999.778, 999.799
999.821, 999.843
999.863, 999.884
999.902, 999.924
999.947, 999.975
999.993, 1000.02
1000.04, 1000.06
1000.08, 1000.1
1000.12, 1000.14
1000.17, 1000.19
1000.21, 1000.23
1000.25, 1000.27
1000.29, 1000.31
1000.33, 1000.35
1000.37, 1000.4
1000.42, 1000.44
1000.46, 1000.49
1000.51, 1000.54
1000.56, 1000.58
1000.6, 1000.62
1000.64, 1000.66
1000.68, 1000.71
1000.73, 1000.75
1000.77, 1000.79
1000.81, 1000.83
1000.85, 1000.87
1000.9, 1000.92
1003.7, 1003.74
1003.77, 1003.79
1003.82, 1003.84
1003.86, 1003.88
1003.9, 1003.92
1003.95, 1003.97
1003.99, 1004.01
1004.03, 1004.05
1004.07, 1004.1
1004.12, 1004.14
1004.16, 1004.18
1004.2, 1004.22
1004.24, 1004.26
1004.28, 1004.31
1004.33, 1004.35
1004.37, 1004.39
1004.41, 1004.43
1004.45, 1004.49
1004.52, 1004.54
1004.56, 1004.58
1004.6, 1004.63
1004.64, 1004.67
1004.69, 1004.71
1004.73, 1004.75
1004.77, 1004.79
1004.81, 1004.83
1004.85, 1004.87
1004.9, 1004.92
1004.94, 1004.96
1004.98, 1005
1005.02, 1005.04
1007.74, 1007.76
1007.8, 1007.82
1007.84, 1007.86
1007.88, 1007.91
1007.93, 1007.95
1007.97, 1007.99
1008.01, 1008.03
1008.06, 1008.08
1008.1, 1008.12
1008.14, 1008.16
1008.18, 1008.2
1008.22, 1008.24
1008.26, 1008.29
1008.31, 1008.33
1008.35, 1008.37
1008.52, 1008.55
1008.57, 1008.59
1008.61, 1008.63
1008.65, 1008.67
1008.7, 1008.72
1008.74, 1008.76
1008.78, 1008.8
1008.82, 1008.84
1008.86, 1008.88
1008.91, 1008.93
1008.95, 1008.97
1008.99, 1009.01
1009.05, 1009.07
1009.11, 1009.13
1009.17, 1009.19
1011.91, 1011.93
1011.96, 1011.98
1012.01, 1012.03
1012.05, 1012.07
1012.09, 1012.11
1012.13, 1012.16
1012.18, 1012.2
1012.22, 1012.24
1012.26, 1012.28
1012.3, 1012.32
1012.34, 1012.36
1012.39, 1012.41
1012.43, 1012.45
1012.48, 1012.5
1012.52, 1012.54
1012.56, 1012.58
1012.6, 1012.63
1012.64, 1012.67
1012.68, 1012.71
1012.73, 1012.75
1012.77, 1012.79
1012.81, 1012.83
1012.85, 1012.87
1012.89, 1012.91
1012.93, 1012.97
1012.99, 1013.04
1013.08, 1013.1
1013.12, 1013.14
1013.17, 1013.18
1013.2, 1013.22
1015.91, 1015.93
1015.97, 1015.99
1016.02, 1016.04
1016.07, 1016.08
1016.11, 1016.13
1016.15, 1016.17
1016.2, 1016.22
1016.26, 1016.28
1016.32, 1016.34
1016.38, 1016.4
1016.42, 1016.45
1016.48, 1016.5
1016.52, 1016.55
1016.57, 1016.59
1016.61, 1016.63
1016.65, 1016.67
1016.69, 1016.71
1016.73, 1016.75
1016.78, 1016.8
1016.82, 1016.84
1016.86, 1016.89
1016.91, 1016.93
1016.95, 1016.97
1016.99, 1017.01
1017.03, 1017.05
1017.07, 1017.09
1017.12, 1017.14
1017.16, 1017.18
1017.19, 1017.21
1017.23, 1017.25
1017.27, 1017.29
1017.31, 1017.33
1020.02, 1020.04
1020.07, 1020.09
1020.12, 1020.14
1020.16, 1020.18
1020.2, 1020.22
1020.25, 1020.27
1020.29, 1020.31
1020.33, 1020.36
1020.38, 1020.4
1020.42, 1020.44
1020.47, 1020.5
1020.65, 1020.67
1020.7, 1020.72
1020.74, 1020.77
1020.79, 1020.81
1020.9, 1020.92
1020.94, 1020.97
1021.02, 1021.06
1021.09, 1021.11
1021.16, 1021.18
1021.21, 1021.23
1021.28, 1021.3
1021.34, 1021.36
1021.38, 1021.4
1021.43, 1021.45
1021.48, 1021.49
1021.54, 1021.55
1021.58, 1021.6
1021.62, 1021.64
1021.66, 1021.68
1021.7, 1021.72
1024.54, 1024.56
1024.6, 1024.64
1024.68, 1024.7
1024.77, 1024.79
1024.83, 1024.86
1024.89, 1024.91
1024.94, 1024.96
1024.98, 1025
1025.03, 1025.05
1025.07, 1025.09
1025.11, 1025.14
1025.17, 1025.19
1025.22, 1025.24
1025.27, 1025.28
1025.31, 1025.33
1025.36, 1025.37
1025.4, 1025.42
1025.45, 1025.47
1025.49, 1025.51
1025.54, 1025.56
1025.58, 1025.6
1025.63, 1025.64
1025.67, 1025.69
1025.72, 1025.74
1025.76, 1025.78
1025.81, 1025.83
1025.86, 1025.87
1025.9, 1025.92
1025.95, 1025.96
1025.99, 1026.01
1028.86, 1028.89
1028.92, 1028.94
1028.97, 1028.99
1029.03, 1029.05
1029.08, 1029.1
1029.13, 1029.14
1029.17, 1029.19
1029.22, 1029.24
1029.26, 1029.28
1029.31, 1029.33
1029.36, 1029.38
1029.42, 1029.44
1029.46, 1029.48
1029.5, 1029.52
1029.55, 1029.57
1029.59, 1029.62
1029.64, 1029.66
1029.68, 1029.71
1029.73, 1029.75
1029.77, 1029.79
1029.82, 1029.84
1029.86, 1029.88
1029.91, 1029.93
1029.95, 1029.97
1029.99, 1030.02
1030.04, 1030.06
1030.09, 1030.11
1030.13, 1030.15
1030.17, 1030.19
1030.21, 1030.33
1033.12, 1033.16
1033.2, 1033.23
1033.25, 1033.27
1033.3, 1033.32
1033.35, 1033.37
1033.39, 1033.41
1033.44, 1033.46
1033.48, 1033.51
1033.53, 1033.55
1033.57, 1033.6
1033.62, 1033.64
1033.66, 1033.68
1033.71, 1033.73
1033.75, 1033.77
1033.79, 1033.81
1033.84, 1033.86
1033.88, 1033.9
1033.93, 1033.95
1033.97, 1033.99
1034.01, 1034.04
1034.06, 1034.08
1034.11, 1034.13
1034.15, 1034.17
1034.19, 1034.21
1034.24, 1034.26
1034.28, 1034.29
1034.32, 1034.34
1034.36, 1034.37
1034.39, 1034.41
1034.43, 1034.45
1034.47, 1034.49
1034.51, 1034.54
1037.34, 1037.36
1037.39, 1037.41
1037.43, 1037.45
1037.47, 1037.49
1037.52, 1037.53
1037.56, 1037.58
1037.6, 1037.62
1037.64, 1037.66
1037.68, 1037.7
1037.72, 1037.74
1037.76, 1037.78
1037.8, 1037.81
1037.84, 1037.85
1037.87, 1037.89
1037.92, 1037.94
1037.96, 1037.97
1038, 1038.01
1038.04, 1038.06
1038.08, 1038.09
1038.11, 1038.13
1038.15, 1038.17
1038.19, 1038.21
1038.23, 1038.25
1038.27, 1038.29
1038.31, 1038.33
1038.35, 1038.36
1038.39, 1038.4
1038.43, 1038.44
1038.46, 1038.48
1038.5, 1038.52
1038.54, 1038.56
1041.4, 1041.45
1041.48, 1041.52
1041.55, 1041.6
1041.63, 1041.66
1041.69, 1041.73
1041.75, 1041.79
1041.81, 1041.85
1041.87, 1041.91
1041.94, 1041.97
1042, 1042.04
1042.06, 1042.1
1042.14, 1042.17
1042.2, 1042.23
1042.25, 1042.28
1042.3, 1042.33
1042.35, 1042.38
1042.4, 1042.44
1042.46, 1042.49
1042.51, 1042.54
1042.56, 1042.59
1042.61, 1042.64
1042.66, 1042.69
1042.71, 1042.75
1042.77, 1042.8
1042.82, 1042.85
1042.87, 1042.9
1042.92, 1042.95
1042.97, 1043
1043.02, 1043.06
1043.08, 1043.11
1045.87, 1045.92
1045.95, 1045.99
1046.02, 1046.06
1046.08, 1046.12
1046.14, 1046.18
1046.21, 1046.25
1046.31, 1046.35
1046.38, 1046.42
1046.44, 1046.48
