Time, Time Step, Voltage 1, Voltage 2, Voltage 3, Voltage 4, Voltage 5, Voltage 6, Voltage 7, Current 1
2.33478749999995489033e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.10510662502914813743e+00, 4.57980512432821385005e+00, 4.63559416586764339030e+00, 4.97818322290917991690e-01, 8.68532773625154130848e-01, 3.05532692168808894806e+00, -1.11296165427079226003e-03
2.33509999999995478146e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.13470078308872057704e+00, 4.56957957457166408233e+00, 4.63359372370715938416e+00, 4.91218314371439590538e-01, 8.57099002132617249217e-01, 3.08171384099504663823e+00, -1.11026740364830170046e-03
2.33541249999995467259e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.16418708608166854290e+00, 4.55894159318234404310e+00, 4.63133153793367924322e+00, 4.84722502546466593731e-01, 8.45814865781521763033e-01, 3.10774878185600833547e+00, -1.10736180213881723992e-03
2.33572499999995456372e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.19355825482863808773e+00, 4.54788463627368688691e+00, 4.62880284394398344716e+00, 4.78329591438488133104e-01, 8.34678948377187368557e-01, 3.13343565473167240398e+00, -1.10424841176012941343e-03
2.33603749999995445485e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.22280734913507460604e+00, 4.53640199274074529256e+00, 4.62600281814994573892e+00, 4.72038301980854335671e-01, 8.23689837880328790121e-01, 3.15877836694104496829e+00, -1.10093029390568794557e-03
2.33634999999995434598e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.25192775734471073434e+00, 4.52448676775225955282e+00, 4.62292657419850083755e+00, 4.65847371614056537936e-01, 8.12846126781350708512e-01, 3.18378082005306239921e+00, -1.09741001325333034297e-03
2.33666249999995423711e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.28091318613619176148e+00, 4.51213186525024489981e+00, 4.61956915877582652286e+00, 4.59755554493933071836e-01, 8.02146412469610603502e-01, 3.20844690746359040290e+00, -1.09368964066432552973e-03
2.33697499999995412824e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.30975765056072335213e+00, 4.49932996937787699210e+00, 4.61592554697588841606e+00, 4.53761621712114648908e-01, 7.91589297598171426351e-01, 3.23278051214572759164e+00, -1.08977075500063134636e-03
2.33728749999995401937e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.33845546431834172552e+00, 4.48607352474717213653e+00, 4.61199063721138191596e+00, 4.47864361529150878383e-01, 7.81173390444564907931e-01, 3.25678550456214388475e+00, -1.08565444378329366629e-03
2.33759999999995391049e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.36700123027018127786e+00, 4.47235471544763907303e+00, 4.60775924564278316353e+00, 4.42062579620901119348e-01, 7.70897305268090304864e-01, 3.28046574072903940333e+00, -1.08134130260880887385e-03
2.33791249999995380162e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.39538983118387260873e+00, 4.45816544268573178300e+00, 4.60322610009863009140e+00, 4.36355099338917695739e-01, 7.60759662664175939639e-01, 3.30382506042200096985e+00, -1.07683143323325297355e-03
2.33822499999995369275e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.42361642070905025648e+00, 4.44349730093199024594e+00, 4.59838583345721652051e+00, 4.30740761985706044346e-01, 7.50759089916343547166e-01, 3.32686728551475008331e+00, -1.07212444022552469067e-03
2.33853749999995358388e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.45167641457975715724e+00, 4.42834155243857896522e+00, 4.59323297645665107325e+00, 4.25218427105915564024e-01, 7.40894221346330650313e-01, 3.34959621844237664945e+00, -1.06721942608126066192e-03
2.33884999999995347501e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.47956548204040760908e+00, 4.41268909997372471565e+00, 4.58776194989656183054e+00, 4.19786972794698176603e-01, 7.31163698662947836304e-01, 3.37201564078122606460e+00, -1.06211498467771313543e-03
2.33916249999995336614e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.50727953749185461518e+00, 4.39653045760150185117e+00, 4.58196705619065092208e+00, 4.14445296024665732482e-01, 7.21566171310272674866e-01, 3.39412931193815881059e+00, -1.05680919293665138113e-03
2.33947499999995325727e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.53481473235399112909e+00, 4.37985571931486727948e+00, 4.57584247022471846122e+00, 4.09192312993094664542e-01, 7.12100296815812661144e-01, 3.41594096794235690950e+00, -1.05129960054725570158e-03
2.33978749999995314840e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.56216744714124411431e+00, 4.36265452530678565779e+00, 4.56938222946963001903e+00, 4.04026959491260051482e-01, 7.02764741139311088780e-01, 3.43745432033334985533e+00, -1.04558321758346024939e-03
2.34009999999995303953e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.58933438035344609673e+00, 4.34491598091263497849e+00, 4.56258022193760037766e+00, 3.98948191363163784384e-01, 6.93558179024882259789e-01, 3.45867624314390154083e+00, -1.03965515046042407399e-03
2.34041249999995293065e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.61631271229506046083e+00, 4.32662852931556329850e+00, 4.55543017064602384636e+00, 3.93954985112050293239e-01, 6.84479294360857082324e-01, 3.47961933442672144423e+00, -1.03350738333726896098e-03
2.34072499999995282178e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.64309982402196030904e+00, 4.30778002270396687123e+00, 4.54792562070838535249e+00, 3.89046338359086529834e-01, 6.75526780542621496650e-01, 3.50028739928274923443e+00, -1.02713489651438494125e-03
2.34103749999995271291e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.66969327316879034839e+00, 4.28835768363952407611e+00, 4.54005992564569282877e+00, 3.84221270323356178800e-01, 6.66699340839007281723e-01, 3.52068364586735116362e+00, -1.02053230021242977849e-03
2.34134999999995260404e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.69609078796652434917e+00, 4.26834805469037181780e+00, 4.53182623258644046160e+00, 3.79478822338617183263e-01, 6.57995688763237884800e-01, 3.54081126149401637093e+00, -1.01369356688606930897e-03
2.34166249999995249517e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.72229026141829599794e+00, 4.24773694362160458837e+00, 4.52321746625417286936e+00, 3.74818058410869903163e-01, 6.49414548449529727137e-01, 3.56067341187499009081e+00, -1.00661199987618784311e-03
2.34197499999995238630e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.74828974563048777924e+00, 4.22650936363164575482e+00, 4.51422631162924758996e+00, 3.70238065821293871327e-01, 6.40954655036552800595e-01, 3.58027324042063188614e+00, -9.99280197994116504631e-04
2.34228749999995227743e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.77408744629604786525e+00, 4.20464946805266848173e+00, 4.50484519515723036420e+00, 3.65737955779691314984e-01, 6.32614755059072164656e-01, 3.59961386759396884116e+00, -9.91690015578194482976e-04
2.34259999999995216856e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.79968171732698767329e+00, 4.18214047885162987228e+00, 4.49506626436009071313e+00, 3.61316864134237136774e-01, 6.24393606849228843814e-01, 3.61869839031706241883e+00, -9.83832517496196091306e-04
2.34291249999995205969e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.82507105563301896822e+00, 4.15896460817328783577e+00, 4.48488136568776329938e+00, 3.56973952144089279326e-01, 6.16289980949073057381e-01, 3.63752988142601241250e+00, -9.75697928488838310893e-04
2.34322499999995195081e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.85025409604327917279e+00, 4.13510297205569266055e+00, 4.47428202042618572420e+00, 3.52708407322284200891e-01, 6.08302660536140016312e-01, 3.65611138917160793937e+00, -9.67275576157956059470e-04
2.34353749999995184194e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.87522960636811175661e+00, 4.11053549531837969511e+00, 4.46325939845322228194e+00, 3.48519444357334950979e-01, 6.00430441864055031154e-01, 3.67444593676276332062e+00, -9.58553826794931573135e-04
2.34384999999995173307e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.89999648259786724225e+00, 4.08524080647067577843e+00, 4.45180428960526608506e+00, 3.44406306123104410943e-01, 5.92672134720389820473e-01, 3.69253652195003567726e+00, -9.49520013117588317086e-04
2.34416249999995162420e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.92455374423570857445e+00, 4.05919612130698670427e+00, 4.43990707238410564628e+00, 3.40368264787864416299e-01, 5.85026562904252700470e-01, 3.71038611664663831036e+00, -9.40160352832903299658e-04
2.34447499999995151533e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.94890052976142946761e+00, 4.03237711364225681621e+00, 4.42755767969495828140e+00, 3.36404623034999850084e-01, 5.77492564726396429009e-01, 3.72799766658450737467e+00, -9.30459856763439074195e-04
2.34478749999995140646e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.97303609222329612294e+00, 4.00475777138670707700e+00, 4.41474556126137418488e+00, 3.32514715409637839905e-01, 5.70068993534979417959e-01, 3.74537409100304019560e+00, -9.20402225061418138852e-04
2.34509999999995129759e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 2.99695979495496223066e+00, 3.97631023585572407342e+00, 4.40145964230968811393e+00, 3.28697909807605825883e-01, 5.62754718270513487610e-01, 3.76251828236827590146e+00, -9.09969729777865797560e-04
2.34541249999995118872e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.02067110741451694267e+00, 3.94700462184721390102e+00, 4.38768827805324868052e+00, 3.24953609125622100429e-01, 5.55548624054001627393e-01, 3.77943310612028415818e+00, -8.99143081745729794152e-04
2.34572499999995107985e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.04416960114276502480e+00, 3.91680881558105742357e+00, 4.37341920343287871020e+00, 3.21281253094587049279e-01, 5.48449612812807241191e-01, 3.79612140044670320904e+00, -8.87901279363033542336e-04
2.34603749999995097097e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.06745494583784239495e+00, 3.88568824706581406048e+00, 4.35863947748236135737e+00, 3.17680320321339193512e-01, 5.41456603949429293721e-01, 3.81258597608031690740e+00, -8.76221436409367789022e-04
2.34634999999995086210e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.09052690556765297103e+00, 3.85374740304197604956e+00, 4.34333971765083326488e+00, 3.14150165360553457194e-01, 5.34568530052796586638e-01, 3.82882961692159717870e+00, -8.64217680753837005220e-04
2.34666249999995075323e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.11338533516831539316e+00, 3.82142226661328887616e+00, 4.32752403731636192674e+00, 3.10689645034932127032e-01, 5.27784321415891488627e-01, 3.84485508238950579596e+00, -8.52326057748526919045e-04
2.34697499999995064436e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.13603017674641115775e+00, 3.78875208177724243086e+00, 4.31119761442123738959e+00, 3.07297602846614392735e-01, 5.21102905701671059724e-01, 3.86066510724548006550e+00, -8.40580451263884826513e-04
2.34728749999995053549e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.15846145627691576863e+00, 3.75574250817639132549e+00, 4.29436564150472754875e+00, 3.03972908934768137890e-01, 5.14523208829946732124e-01, 3.87626240125307752749e+00, -8.28980746152503927132e-04
2.34759999999995042662e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.18067928029516222566e+00, 3.72239914536413296631e+00, 4.27703332343986097897e+00, 3.00714459695590519139e-01, 5.08044155825875254351e-01, 3.89164964887904396562e+00, -8.17526733758923256079e-04
2.34791249999995031775e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.20268383268116130225e+00, 3.68872753266605890587e+00, 4.25920587523459381885e+00, 2.97521177410350612380e-01, 5.01664671631465330925e-01, 3.90682950903313086499e+00, -8.06218116992666461451e-04
2.34822499999995020888e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.22447537153458618775e+00, 3.65473314907687596431e+00, 4.24088851989648141227e+00, 2.94392009881757732437e-01, 4.95383681881474191577e-01, 3.92180461484417364204e+00, -7.95054515209299601797e-04
2.34853749999995010001e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.24605422613869132320e+00, 3.62042141319167853908e+00, 4.22208648635997274567e+00, 2.91325930078923156508e-01, 4.89200113645033130005e-01, 3.93657757347006054260e+00, -7.84035468904508304339e-04
2.34884999999994999113e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.26742079401144014383e+00, 3.58579768317033309444e+00, 4.20280500747543861451e+00, 2.88321935791170325114e-01, 4.83112896134310021434e-01, 3.95115096593939485459e+00, -7.73160444226232788228e-04
2.34916249999994988226e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.28857553558000681448e+00, 3.55086725858902196862e+00, 4.18304931811524483010e+00, 2.85398497521414828970e-01, 4.77121550721798015626e-01, 3.96552726577413583442e+00, -7.62460200795279669644e-04
2.34947499999994977339e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.30951896721026850301e+00, 3.51563538367758665615e+00, 4.16282465343531526969e+00, 2.82590428308632624077e-01, 4.71226668224429323661e-01, 3.97970877937865985530e+00, -7.51990771815791523430e-04
2.34978749999994966452e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.33025165852340077066e+00, 3.48010724750775546354e+00, 4.14213624719508644034e+00, 2.79902552168237783725e-01, 4.65428967737878118704e-01, 3.99369778054363644415e+00, -7.41758251713132889943e-04
2.35009999999994955565e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.35077422987166739787e+00, 3.44428798414783043924e+00, 4.12098933013304780104e+00, 2.77339361807726447751e-01, 4.59729282709691711162e-01, 4.00749651301619280730e+00, -7.31767867279629977834e-04
2.35041249999994944678e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.37108734989974490048e+00, 3.40818267283515874411e+00, 4.09938912839674785005e+00, 2.74905542973673311380e-01, 4.54128563323751788250e-01, 4.02110719079821699040e+00, -7.22024836996864542021e-04
2.35072499999994933791e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.39119173318911970583e+00, 3.37179633816566548532e+00, 4.07734086202610956917e+00, 2.72605977430741441836e-01, 4.48627878902751520140e-01, 4.03453199844911303273e+00, -7.12534369327051924498e-04
2.35103749999994922904e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.41108813798312215937e+00, 3.33513395029978632067e+00, 4.05484974348894855467e+00, 2.70445746224343863684e-01, 4.43228420336739203922e-01, 4.04777309139120688997e+00, -7.03301660929688508828e-04
2.35134999999994912017e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.43077736399018684565e+00, 3.29820042518413902854e+00, 4.03192097626758982898e+00, 2.68430133242493762502e-01, 4.37931502546004491894e-01, 4.06083259621626346814e+00, -6.94331894808976769068e-04
2.35166249999994901129e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.45026025026295490861e+00, 3.26100062478833629953e+00, 4.00855975349549087383e+00, 2.66564629093540672589e-01, 4.32738566986838879558e-01, 4.07371261099154224894e+00, -6.85630238397330529082e-04
2.35197499999994890242e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.46953767315086558654e+00, 3.22353935735633712056e+00, 3.98477125664278952755e+00, 2.64854935317754780488e-01, 4.27651184208987844571e-01, 4.08641520556400816844e+00, -6.77201841579821994799e-04
2.35228749999994879355e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.48861054432390993441e+00, 3.18582137767180295640e+00, 3.96056065424972914002e+00, 2.63306968952111308813e-01, 4.22671056473930939479e-01, 4.09894242186132995442e+00, -6.69051834664165841898e-04
2.35259999999994868468e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.50747980886525834165e+00, 3.14785138733692759772e+00, 3.93593310070691604352e+00, 2.61926867469137680811e-01, 4.17800020443482744703e-01, 4.11129627418841891995e+00, -6.61185326300503441871e-04
2.35291249999994857581e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.52614644343050143149e+00, 3.10963403506425528633e+00, 3.91089373508138038460e+00, 2.60720994112349946370e-01, 4.13040049948599941043e-01, 4.12347874951828430312e+00, -6.53607401354905099417e-04
2.35322499999994846694e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.54461145447127679020e+00, 3.07117391698102437658e+00, 3.88544767998743090232e+00, 2.59695943652613336905e-01, 4.08393258848721518728e-01, 4.13549180777608604842e+00, -6.46323118740158193696e-04
2.35353749999994835807e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.56287587652109483116e+00, 3.03247557694559066732e+00, 3.85960004050131422204e+00, 2.58858548591756054691e-01, 4.03861903992449811085e-01, 4.14733738211527036555e+00, -6.39337509207114646631e-04
2.35384999999994824920e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.58094077054120507597e+00, 2.99354350687556980404e+00, 3.83335590311871587943e+00, 2.58215885841941161782e-01, 3.99448388290919276233e-01, 4.15901737918473735078e+00, -6.32655573099504247442e-04
2.35416249999994814033e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.59880722232438188257e+00, 2.95438214708726976099e+00, 3.80672033475412607828e+00, 2.57775283911695851646e-01, 3.95155263915791254981e-01, 4.17053367938604591103e+00, -6.26282278074768213733e-04
2.35447499999994803145e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.61647634095460457360e+00, 2.91499612148626496833e+00, 3.77969838889752463018e+00, 2.57544329967767271494e-01, 3.90985235614335957521e-01, 4.18188813712174489723e+00, -6.20222555980547325671e-04
2.35478749999994792258e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.63394925742180818773e+00, 2.87575175962068207980e+00, 3.75230606679822686900e+00, 2.57529808118264369465e-01, 3.86941131750818623214e-01, 4.19308258437232428406e+00, -6.14479997688728313970e-04
2.35509999999994781371e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.65122712338491695050e+00, 2.83697337378184588630e+00, 3.72456871246439691348e+00, 2.57737612226561663142e-01, 3.83025873583416831547e-01, 4.20411883420439203007e+00, -6.09057000605178321812e-04
2.35541249999994770484e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.66831110999087561808e+00, 2.79865969562104588420e+00, 3.69651086346914370395e+00, 2.58173590519367057716e-01, 3.79242471066324360329e-01, 4.21499868138155697750e+00, -6.03955735768854033024e-04
2.35572499999994759597e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.68520240674680588100e+00, 2.76080915254296277439e+00, 3.66815626616835022134e+00, 2.58843541500814566803e-01, 3.75594018655248329530e-01, 4.22572390293657029758e+00, -5.99177919198411613327e-04
2.35603749999994748710e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.70190222044247274624e+00, 2.72341989415554230902e+00, 3.63952789125887088417e+00, 2.59753210767239284262e-01, 3.72083691143490491449e-01, 4.23629625870382042763e+00, -5.94724819764911802333e-04
2.35634999999994737823e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.71841177412033108141e+00, 2.68648981655958296599e+00, 3.61064794960131685286e+00, 2.60908288665973431275e-01, 3.68714739553262782490e-01, 4.24671749181180224753e+00, -5.90597268314579752768e-04
2.35666249999994726936e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.73473230609048822970e+00, 2.65001658467478318215e+00, 3.58153790823990636483e+00, 2.62314408745829619196e-01, 3.65490487104552674857e-01, 4.25698932913551875146e+00, -5.86795667887204507734e-04
2.35697499999994716049e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.75086506898802340970e+00, 2.61399765277890416826e+00, 3.55221850655926996154e+00, 2.63977146951058339042e-01, 3.62414325281719462701e-01, 4.26711348170915893974e+00, -5.83320004886745107492e-04
2.35728749999994705161e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.76681132887019431976e+00, 2.57843028341891589150e+00, 3.52270977252471340080e+00, 2.65902021514499764532e-01, 3.59489710016046126739e-01, 4.27709164509966210943e+00, -5.80169861070925236418e-04
2.35759999999994694274e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.78257236435115729023e+00, 2.54331156483712339522e+00, 3.49303103895842292914e+00, 2.68094493509400344511e-01, 3.56720158000693177147e-01, 4.28692549974198566787e+00, -5.77344426236708289230e-04
2.35791249999994683387e-07, 3.12500000000000019463e-11, 5.00000000000000000000e+00, 3.79814946577194501032e+00, 2.50863842704114592408e+00, 3.46320095980941511371e+00, 2.70559968022954344669e-01, 3.54109243152882890993e-01, 4.29661671123715738219e+00, -5.74842511487652467472e-04
2.35806874999994691179e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.80589216417211728682e+00, 2.49147028647595147888e+00, 3.44825125714274616229e+00, 2.71880895993366622498e-01, 3.52844191658121086874e-01, 4.30142486178315408551e+00, -5.73700635797894271939e-04
2.35822499999994698970e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.81358917427979182690e+00, 2.47441148218762441147e+00, 3.43326910675882146506e+00, 2.73272018271988048621e-01, 3.51620004375257588780e-01, 4.30619782117098903740e+00, -5.72639276185127939905e-04
2.35838124999994706761e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.82124066074447288344e+00, 2.45746162240076992944e+00, 3.41825668392254389261e+00, 2.74733999316063015605e-01, 3.50437142758962316691e-01, 4.31093579448404096155e+00, -5.71658190654444117035e-04
2.35853749999994714553e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.82884678882406914724e+00, 2.44062030719827571801e+00, 3.40321612428063202671e+00, 2.76267500511864216861e-01, 3.49296071339776137421e-01, 4.31563898591820560569e+00, -5.70757115930753573807e-04
2.35869374999994722344e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.83640772436196808570e+00, 2.42388712891656243897e+00, 3.38814952435195371194e+00, 2.77873180270704844830e-01, 3.48197257631021106494e-01, 4.32030759878747794289e+00, -5.69935767912332826718e-04
2.35884999999994730135e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.84392363376453793933e+00, 2.40726167252592038182e+00, 3.37305894201616895955e+00, 2.79551694132869732456e-01, 3.47141172038741896433e-01, 4.32494183552904498669e+00, -5.69193842127513512097e-04
2.35900624999994737927e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.85139468397905115893e+00, 2.39074351599654777445e+00, 3.35794639700048236364e+00, 2.81303694879304788667e-01, 3.46128287774750575956e-01, 4.32954189770789721337e+00, -5.68531014193955196862e-04
2.35916249999994745718e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.85882104247200397040e+00, 2.37433223065087517512e+00, 3.34281387136433494334e+00, 2.83129832650907742320e-01, 3.45159080772845294760e-01, 4.33410798602097990795e+00, -5.67946940279908784460e-04
2.35931874999994753509e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.86620287720783251117e+00, 2.35802738150273816231e+00, 3.32766330998184844958e+00, 2.85030755075279307320e-01, 3.44234029608267322331e-01, 4.33864030030088354550e+00, -5.67441257566944461110e-04
2.35947499999994761301e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.87354035662800555428e+00, 2.34182852758391968351e+00, 3.31249662102188002777e+00, 2.87007107400800598462e-01, 3.43353615420460223095e-01, 4.34313903951909541234e+00, -5.67013584713652388225e-04
2.35963124999994769092e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.88083364963047960927e+00, 2.32573522225857853840e+00, 3.29731567642552159114e+00, 2.89059532637919502918e-01, 3.42518321839190342804e-01, 4.34760440178882312523e+00, -5.66663522319794856624e-04
2.35978749999994776883e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.88808292554950929443e+00, 2.30974701352605027438e+00, 3.28212231238091467489e+00, 2.91188671707531876454e-01, 3.41728634914087892049e-01, 4.35203658436738916038e+00, -5.66390653390482293195e-04
2.35994374999994784675e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.89528835413579699321e+00, 2.29386344431247835018e+00, 3.26691832979524665603e+00, 2.93395163596359309643e-01, 3.40985043047661251503e-01, 4.35643578365822481402e+00, -5.66194543799883494295e-04
2.36009999999994792466e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.90245010553697646571e+00, 2.27808405275171477200e+00, 3.25170549476380710274e+00, 2.95679645519233202933e-01, 3.40288036931839288357e-01, 4.36080219521247158809e+00, -5.66074742754114467597e-04
2.36025624999994800257e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.90956835027841043129e+00, 2.26240837245592407712e+00, 3.23648553903599323078e+00, 2.98042753088207656997e-01, 3.39638109488091144428e-01, 4.36513601373018911289e+00, -5.66030783252840976466e-04
2.36041249999994808049e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.91664325924429945758e+00, 2.24683593277627924323e+00, 3.22126016047815122434e+00, 3.00485120488429735541e-01, 3.39035755811173289409e-01, 4.36943743306119891656e+00, -5.66062182549259985259e-04
2.36056874999994815840e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.92367500365908838944e+00, 2.23136625905414298643e+00, 3.20603102353316682382e+00, 3.03007380660709757514e-01, 3.38481473116550801716e-01, 4.37370664620555960056e+00, -5.66168442608081402129e-04
2.36072499999994823631e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.93066375506915921534e+00, 2.21599887286310615053e+00, 3.19079975967670437242e+00, 3.05610165490746987782e-01, 3.37975760691538451574e-01, 4.37794384531369917823e+00, -5.66349050561172281948e-04
2.36088124999994831423e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.93760968532480637450e+00, 2.20073329224222113965e+00, 3.17556796787002015847e+00, 3.08294106004965540180e-01, 3.37519119850206605893e-01, 4.38214922168620191201e+00, -5.66603479160535626613e-04
2.36103749999994839214e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.94451296656247540895e+00, 2.18556903192078699760e+00, 3.16033721500926256809e+00, 3.11059832572940231366e-01, 3.37112053892094809537e-01, 4.38632296577326741271e+00, -5.66931187228340155437e-04
2.36119374999994847005e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.95137377118726584868e+00, 2.17050560353499344401e+00, 3.14510903637119687559e+00, 3.13907975116387849557e-01, 3.36755068064776230674e-01, 4.39046526717386065286e+00, -5.67331620103678387068e-04
2.36134999999994854797e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.95819227185568545124e+00, 2.15554251583673250892e+00, 3.12988493605528184105e+00, 3.16839163324726447168e-01, 3.36448669530313881904e-01, 4.39457631463454134746e+00, -5.67804210085811472686e-04
2.36150624999994862588e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.96496864145864469364e+00, 2.14067927489487930259e+00, 3.11466638742204438017e+00, 3.19854026877195662948e-01, 3.36193367335650528105e-01, 4.39865629604800556507e+00, -5.68348376873623224725e-04
2.36166249999994870379e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.97170305310468618742e+00, 2.12591538428932746996e+00, 3.09945483352769501906e+00, 3.22953195671558945801e-01, 3.35989672386972249019e-01, 4.40270539845133690449e+00, -5.68963528001066067008e-04
2.36181874999994878171e-07, 1.56250000000000009731e-11, 5.00000000000000000000e+00, 3.97839568010344457605e+00, 2.11125034529803334848e+00, 3.08425168755493084305e+00, 3.26137300059410495390e-01, 3.35838097428086623797e-01, 4.40672380802397789523e+00, -5.69649059268341299844e-04
