Voltage 2,Current
1.1999990784000187,-9.215999725462542e-07
1.2027768561277958,-9.216499732501044e-07
1.2055546338555738,-9.216999730657769e-07
1.2083324115833518,-9.217499728814498e-07
1.2111101893111287,-9.217999735853005e-07
1.2138879670389071,-9.218499727348397e-07
1.216665744766685,-9.218999727725565e-07
1.219443522494462,-9.219499736984516e-07
1.2222213002222404,-9.219999728479917e-07
1.224999077950019,-9.2204997199753e-07
1.227776855677796,-9.220999729234255e-07
1.2305546334055737,-9.221499729611422e-07
1.233332411133351,-9.221999732209035e-07
1.2361101888611283,-9.222499734806658e-07
1.238887966588906,-9.222999737404281e-07
1.2416657443166854,-9.223499722238324e-07
1.244443522044462,-9.223999733717726e-07
1.2472212997722392,-9.224499734094902e-07
1.2499990775000178,-9.224999730031185e-07
1.2527768552277951,-9.225499734849229e-07
1.2555546329555725,-9.225999739667304e-07
1.258332410683351,-9.226499726721796e-07
1.2611101884111287,-9.226999731539873e-07
1.263887966138906,-9.227499736357919e-07
1.266665743866684,-9.227999732294193e-07
1.269443521594462,-9.228499730450931e-07
1.27222129932224,-9.228999728607652e-07
1.274999077050017,-9.229499735646177e-07
1.277776854777795,-9.22999973380289e-07
1.2805546325055737,-9.230499723077827e-07
1.2833324102333508,-9.23099973011634e-07
1.2861101879611279,-9.231499737154848e-07
1.2888879656889063,-9.231999728650233e-07
1.291665743416684,-9.232499729027408e-07
1.2944435211444618,-9.232999729404576e-07
1.2972212988722398,-9.233499729781753e-07
1.2999990766000182,-9.233999721277136e-07
1.3027768543277949,-9.234499730536089e-07
1.305554632055573,-9.234999724251935e-07
1.30833240978335,-9.235499735731332e-07
1.3111101875111284,-9.235999729447162e-07
1.313887965238906,-9.236499732044777e-07
1.3166657429666835,-9.236999734642409e-07
1.319443520694462,-9.237499728358238e-07
1.3222212984222392,-9.237999730955851e-07
1.3249990761500172,-9.238499726892127e-07
1.3277768538777948,-9.238999731710187e-07
1.330554631605572,-9.239499736528265e-07
1.3333324093333507,-9.239999723582756e-07
1.3361101870611283,-9.24049972840081e-07
1.3388879647889065,-9.240999722116647e-07
1.3416657425166838,-9.241499729155153e-07
1.3444435202444607,-9.241999736193674e-07
1.3472212979722376,-9.24249974323218e-07
1.3499990757000175,-9.242999723625344e-07
1.3527768534277955,-9.243499721782057e-07
1.3555546311555715,-9.243999737702346e-07
1.3583324088833493,-9.244499735859086e-07
1.3611101866111273,-9.244999736236254e-07
1.363887964338905,-9.245499736613422e-07
1.3666657420666823,-9.24599973699059e-07
1.3694435197944603,-9.246499737367757e-07
1.372221297522238,-9.246999737744941e-07
1.374999075250016,-9.247499738122109e-07
1.3777768529777943,-9.247999729617494e-07
1.3805546307055718,-9.248499732215117e-07
1.3833324084333503,-9.248999725930945e-07
1.3861101861611287,-9.249499719646784e-07
1.3888879638889051,-9.249999731126173e-07
1.3916657416166827,-9.250499733723796e-07
1.394443519344461,-9.250999727439633e-07
1.3972212970722384,-9.251499732257694e-07
1.3999990748000166,-9.251999728193981e-07
1.4027768525277935,-9.252499733012039e-07
1.4055546302555728,-9.252999720066532e-07
1.4083324079833495,-9.253499733766384e-07
1.4111101857111283,-9.253999720820867e-07
1.4138879634389054,-9.254499725638944e-07
1.4166657411666816,-9.254999741559233e-07
1.4194435188944614,-9.255499721952398e-07
1.4222212966222385,-9.255999728990909e-07
1.4249990743500172,-9.256499718265831e-07
1.4277768520777927,-9.25699974306792e-07
1.4305546298055725,-9.257499723461076e-07
1.4333324075333502,-9.257999721617805e-07
1.4361101852611275,-9.258499721994964e-07
1.4388879629889049,-9.258999731253924e-07
1.4416657407166835,-9.259499722749315e-07
1.444443518444462,-9.259999714244701e-07
1.4472212961722388,-9.260499723503647e-07
1.4499990739000164,-9.26099972388082e-07
1.452776851627794,-9.261499726478446e-07
1.4555546293555714,-9.261999729076066e-07
1.4583324070833488,-9.26249973167368e-07
1.4611101848111283,-9.262999716507726e-07
1.463887962538904,-9.263499736868909e-07
1.4666657402666825,-9.263999730584756e-07
